iter	MultiClass
2934	0.4603358179
2935	0.4603003179
2936	0.4602926809
2937	0.4602257077
2938	0.4601840239
2939	0.4601323085
2940	0.4600979551
2941	0.4600613722
2942	0.4600419545
2943	0.4600294397
2944	0.4600090549
2945	0.4599404246
2946	0.4599120135
2947	0.4598960166
2948	0.4598557802
2949	0.4598429388
2950	0.4598012736
2951	0.4597766513
2952	0.4597598935
2953	0.4597257878
2954	0.4596776172
2955	0.459630104
2956	0.4596121729
2957	0.4595928397
2958	0.4595720938
2959	0.4595455543
2960	0.4595191049
2961	0.4594372759
2962	0.4594057637
2963	0.4593874273
2964	0.4593319227
2965	0.4592965784
2966	0.459274317
2967	0.4592394295
2968	0.4591998731
2969	0.459145065
2970	0.4591198817
2971	0.459048552
2972	0.4589888255
2973	0.4589547415
2974	0.4589336286
2975	0.4588985748
2976	0.4588865737
2977	0.4588674542
2978	0.4588567333
2979	0.4588410871
2980	0.4588042224
2981	0.4587715805
2982	0.458751789
2983	0.4587369744
2984	0.4587184773
2985	0.4586906361
2986	0.4586178379
2987	0.4585961499
2988	0.4585181329
2989	0.4584947805
2990	0.4584494933
2991	0.4584155859
2992	0.4583987994
2993	0.458390194
2994	0.4583658811
2995	0.4583432463
2996	0.4582941429
2997	0.4582696704
2998	0.4582267363
2999	0.4582215759
3000	0.4581924268
3001	0.45815754
3002	0.45811532
3003	0.4580888801
3004	0.4580519003
3005	0.4580367117
3006	0.4580002022
3007	0.4579908526
3008	0.4579652816
3009	0.4579398192
3010	0.4579150852
3011	0.4578863733
3012	0.457837243
3013	0.4578042545
3014	0.4577859781
3015	0.4577173295
3016	0.457683204
3017	0.4576382855
3018	0.4576035168
3019	0.4575912257
3020	0.457558065
3021	0.4575356814
3022	0.4574905667
3023	0.4574703077
3024	0.4574321658
3025	0.4573938905
3026	0.4573737415
3027	0.4573176097
3028	0.4572990152
3029	0.4572624131
3030	0.4572348743
3031	0.4572122623
3032	0.4571640679
3033	0.4571117408
3034	0.4570934163
3035	0.4570635265
3036	0.4570091737
3037	0.4569887341
3038	0.456944107
3039	0.4569113453
3040	0.4569007677
3041	0.4568898179
3042	0.4568625063
3043	0.4568359963
3044	0.4568037011
3045	0.4567620017
3046	0.4567269791
3047	0.4566683121
3048	0.4566389012
3049	0.4566175532
3050	0.4565636486
3051	0.456464435
3052	0.4564236856
3053	0.4563974897
3054	0.4563410037
3055	0.4563371015
3056	0.4563029154
3057	0.4562885444
3058	0.4562501707
3059	0.4562129004
3060	0.456194298
3061	0.4561732326
3062	0.456108188
3063	0.4560950826
3064	0.4560560377
3065	0.4560330378
3066	0.4560133675
3067	0.4559684111
3068	0.455954712
3069	0.4559425216
3070	0.4559201589
3071	0.4558715061
3072	0.4558471606
3073	0.4558206026
3074	0.4557903041
3075	0.4557571025
3076	0.4557354321
3077	0.455719683
3078	0.4557098987
3079	0.4556480556
3080	0.455617276
3081	0.4555563141
3082	0.4555456113
3083	0.4555274032
3084	0.4555114504
3085	0.4554997617
3086	0.4554794375
3087	0.4554015494
3088	0.4553648017
3089	0.4553586592
3090	0.4553325708
3091	0.4553027772
3092	0.4552641653
3093	0.4552022254
3094	0.455169203
3095	0.455160626
3096	0.4551461122
3097	0.4550912961
3098	0.4550723354
3099	0.4550465633
3100	0.4550315817
3101	0.4550023421
3102	0.4549982673
3103	0.4549828063
3104	0.4549730098
3105	0.4549485941
3106	0.4549416894
3107	0.454912991
3108	0.454899637
3109	0.4548817962
3110	0.454857078
3111	0.4548267506
3112	0.4548051779
3113	0.4547937257
3114	0.4547834036
3115	0.4547629916
3116	0.4547517627
3117	0.4547136599
3118	0.4546542947
3119	0.4546325337
3120	0.4546211238
3121	0.4546125963
3122	0.4545750828
3123	0.4545475548
3124	0.4545317848
3125	0.4545044566
3126	0.4544996247
3127	0.4544791554
3128	0.4544452259
3129	0.4544213877
3130	0.4544043571
3131	0.4543749448
3132	0.4543660055
3133	0.4543495393
3134	0.4543336328
3135	0.4542876356
3136	0.4542439114
3137	0.4541801585
3138	0.4541598009
3139	0.4540938769
3140	0.4540541316
3141	0.4540274825
3142	0.4539817954
3143	0.4539656701
3144	0.4539280703
3145	0.4539027029
3146	0.4538876536
3147	0.4538179843
3148	0.4537683847
3149	0.4537332914
3150	0.4536688841
3151	0.4536596817
3152	0.4536444952
3153	0.4536407033
3154	0.4536214441
3155	0.4535917824
3156	0.4535510892
3157	0.4535399509
3158	0.4534875551
3159	0.4534610016
3160	0.4534304861
3161	0.4533902542
3162	0.45335506
3163	0.4533185625
3164	0.453301277
3165	0.4532749661
3166	0.4532606428
3167	0.4532079829
3168	0.4531733808
3169	0.4531209653
3170	0.4530879951
3171	0.4530836388
3172	0.4530693619
3173	0.4530441026
3174	0.4530197304
3175	0.4530119273
3176	0.4529907006
3177	0.4529832132
3178	0.4529630225
3179	0.4529349719
3180	0.4529183967
3181	0.4528775245
3182	0.4528374214
3183	0.4528202271
3184	0.4528040706
3185	0.4527826079
3186	0.4527528102
3187	0.45272155
3188	0.4526882891
3189	0.4526736271
3190	0.4526534752
3191	0.4526214122
3192	0.4525970878
3193	0.4525644225
3194	0.4525262459
3195	0.4525085065
3196	0.452469974
3197	0.4524333185
3198	0.4523997421
3199	0.4523463516
3200	0.452307684
3201	0.452296874
3202	0.4522673744
3203	0.4522136722
3204	0.452181975
3205	0.4521251088
3206	0.4521030845
3207	0.4520577373
3208	0.4520220872
3209	0.4520051658
3210	0.4519858977
3211	0.4519234502
3212	0.4519106901
3213	0.4518950415
3214	0.4518735316
3215	0.4518635409
3216	0.45184899
3217	0.4518156266
3218	0.4517995072
3219	0.4517779922
3220	0.451758253
3221	0.4517188637
3222	0.4516462367
3223	0.4516309098
3224	0.4515826077
3225	0.4515583843
3226	0.4515094866
3227	0.4514902933
3228	0.4514596537
3229	0.4514446424
3230	0.4514054221
3231	0.4513708554
3232	0.4513329961
3233	0.45132185
3234	0.4512746822
3235	0.4512494217
3236	0.4512225533
3237	0.4511980639
3238	0.4511637253
3239	0.4511263542
3240	0.4510972072
3241	0.4510777738
3242	0.4510482899
3243	0.4510367362
3244	0.4510212867
3245	0.4510005199
3246	0.4509927096
3247	0.4509513166
3248	0.4509033559
3249	0.4508487666
3250	0.4507989601
3251	0.4507672036
3252	0.4507300819
3253	0.4506928709
3254	0.450676672
3255	0.4506391081
3256	0.4506057231
3257	0.4505567762
3258	0.4505448351
3259	0.4505144183
3260	0.4505039652
3261	0.450484784
3262	0.4504635218
3263	0.4504369836
3264	0.4504277193
3265	0.4504197071
3266	0.4503808982
3267	0.450359497
3268	0.4503441262
3269	0.4502963621
3270	0.4502808629
3271	0.4502600972
3272	0.4502378717
3273	0.4502148946
3274	0.4501846398
3275	0.4501542214
3276	0.4501261437
3277	0.4500871489
3278	0.4500805984
3279	0.4500589404
3280	0.4500121626
3281	0.4499940799
3282	0.4499736904
3283	0.4499460767
3284	0.4498808643
3285	0.4498717008
3286	0.4498479089
3287	0.4498039384
3288	0.4497493229
3289	0.4497413005
3290	0.4497231071
3291	0.4497047992
3292	0.4496991532
3293	0.4496547263
3294	0.4496152875
3295	0.4496032505
3296	0.4495547531
3297	0.4495186653
3298	0.4494755728
3299	0.4494523551
3300	0.4494488157
3301	0.4494156006
3302	0.4493856045
3303	0.4493746925
3304	0.4493452247
3305	0.4493240733
3306	0.449294257
3307	0.4492798239
3308	0.449255462
3309	0.449244116
3310	0.4491928436
3311	0.4491834319
3312	0.4491678425
3313	0.449140464
3314	0.4490890225
3315	0.4490627103
3316	0.449033601
3317	0.4490226216
3318	0.4490124275
3319	0.4489688395
3320	0.4489463582
3321	0.4489439195
3322	0.4488891426
3323	0.4488737523
3324	0.4488509335
3325	0.4488304453
3326	0.448816376
3327	0.4487886441
3328	0.4487461728
3329	0.4487327058
3330	0.4486949962
3331	0.4486825931
3332	0.4486539132
3333	0.4486010045
3334	0.4485491923
3335	0.4485064212
3336	0.4484849688
3337	0.4484537367
3338	0.4484275426
3339	0.4484103178
3340	0.448358283
3341	0.4483465489
3342	0.4483247337
3343	0.4483119642
3344	0.4482478927
3345	0.4482187333
3346	0.44819354
3347	0.4481691346
3348	0.4481478967
3349	0.448084642
3350	0.4480392849
3351	0.4479953297
3352	0.4479431559
3353	0.4479245677
3354	0.4479114848
3355	0.4478940686
3356	0.4478759243
3357	0.4478670444
3358	0.4478238559
3359	0.4478132461
3360	0.4477895144
3361	0.4477769584
3362	0.4477603178
3363	0.4477082774
3364	0.4476551865
3365	0.4476284046
3366	0.4476027484
3367	0.447554665
3368	0.4475164526
3369	0.447479195
3370	0.4474278509
3371	0.4473863518
3372	0.4473611061
3373	0.4473171852
3374	0.4473024239
3375	0.4472605495
3376	0.4472529503
3377	0.4472351039
3378	0.4472161212
3379	0.4471772819
3380	0.4471498662
3381	0.4471410117
3382	0.4471214512
3383	0.4471091028
3384	0.4470984269
3385	0.4470570512
3386	0.4470530155
3387	0.4470269217
3388	0.4470060063
3389	0.4469771614
3390	0.4469326384
3391	0.4469117853
3392	0.4468642306
3393	0.4468548084
3394	0.4468342313
3395	0.4468238756
3396	0.4467951498
3397	0.4467578914
3398	0.4467519298
3399	0.4467121554
3400	0.4466661471
3401	0.4466418
3402	0.4465971994
3403	0.4465782184
3404	0.4465475751
3405	0.4465305505
3406	0.4464938813
3407	0.4464704418
3408	0.4464464783
3409	0.4464427441
3410	0.446420575
3411	0.4464081112
3412	0.4463936572
3413	0.4463777275
3414	0.4463328442
3415	0.4463152493
3416	0.4463072506
3417	0.4462867176
3418	0.446248843
3419	0.4462047908
3420	0.4461895101
3421	0.4461428706
3422	0.4461078078
3423	0.4460481508
3424	0.4460271416
3425	0.4459936233
3426	0.4459752659
3427	0.4459523039
3428	0.4459245417
3429	0.4458875946
3430	0.4458608943
3431	0.4458224532
3432	0.4457773693
3433	0.4457526123
3434	0.4457272779
3435	0.4457151883
3436	0.4457053897
3437	0.4456474317
3438	0.4456302278
3439	0.4455919564
3440	0.4455653259
3441	0.4455254386
3442	0.4454832096
3443	0.4454687405
3444	0.4454448464
3445	0.4454363207
3446	0.445379222
3447	0.4453556965
3448	0.4453242574
3449	0.4453032308
3450	0.4453000212
3451	0.4452708036
3452	0.4452545511
3453	0.4452244979
3454	0.445216709
3455	0.4452069413
3456	0.4451660632
3457	0.445163425
3458	0.4451379939
3459	0.4451045686
3460	0.4450882007
3461	0.4450656344
3462	0.4449873416
3463	0.444944822
3464	0.4449225365
3465	0.4448896982
3466	0.444872321
3467	0.444841748
3468	0.4447986067
3469	0.444776182
3470	0.444739717
3471	0.4447279758
3472	0.444698525
3473	0.444665789
3474	0.4446308196
3475	0.4445826543
3476	0.4445535316
3477	0.4444984298
3478	0.4444673461
3479	0.4444618573
3480	0.4444549805
3481	0.4444325519
3482	0.4443946432
3483	0.4443819304
3484	0.4443410949
3485	0.4443202771
3486	0.4442927324
3487	0.444269222
3488	0.4442527586
3489	0.4442169965
3490	0.4441942222
3491	0.4441601223
3492	0.4441037166
3493	0.444065316
3494	0.44397905
3495	0.4439582599
3496	0.4439395925
3497	0.4439239936
3498	0.4438819511
3499	0.4438497741
3500	0.4438405253
3501	0.4438304701
3502	0.4438242951
3503	0.4437740904
3504	0.4437625722
3505	0.4437226312
3506	0.4437080311
3507	0.4436666974
3508	0.4436558067
3509	0.4436379787
3510	0.4435945921
3511	0.4435747411
3512	0.4435316833
3513	0.443513926
3514	0.4434802579
3515	0.4434458453
3516	0.4434004436
3517	0.4433797051
3518	0.4433320898
3519	0.443306246
3520	0.443264623
3521	0.4432022783
3522	0.4431879055
3523	0.4431746851
3524	0.4431586234
3525	0.4431218738
3526	0.4430830811
3527	0.4430687483
3528	0.4430567199
3529	0.4430293777
3530	0.4430024851
3531	0.4429905898
3532	0.4429717218
3533	0.4429192697
3534	0.4428855702
3535	0.4428267669
3536	0.4428038844
3537	0.4427521259
3538	0.4426930117
3539	0.4426880133
3540	0.4426809726
3541	0.4426734258
3542	0.4426567085
3543	0.442616781
3544	0.4425764364
3545	0.4425624744
3546	0.4425263113
3547	0.4424578651
3548	0.4424363671
3549	0.4424089445
3550	0.4423504206
3551	0.4423251428
3552	0.4422977524
3553	0.4422596154
3554	0.4422370817
3555	0.4422271366
3556	0.4421906015
3557	0.4421521867
3558	0.4421346457
3559	0.442110656
3560	0.4420997743
3561	0.4420804438
3562	0.4420520609
3563	0.4420284922
3564	0.441989234
3565	0.4419769003
3566	0.4419556872
3567	0.4419316713
3568	0.4419037503
3569	0.4418646812
3570	0.4418285276
3571	0.4418085525
3572	0.4417542175
3573	0.4417127171
3574	0.4416779724
3575	0.441650362
3576	0.4416076604
3577	0.4415714172
3578	0.4415369967
3579	0.4415078566
3580	0.4414635445
3581	0.441446354
3582	0.4414330374
3583	0.4414213195
3584	0.441377563
3585	0.4413400143
3586	0.4413214207
3587	0.4412753317
3588	0.4412485272
3589	0.4412326732
3590	0.44120481
3591	0.4411834362
3592	0.4411811435
3593	0.4411696624
3594	0.4411451151
3595	0.441138033
3596	0.441131292
3597	0.4411164978
3598	0.4410960879
3599	0.4410934781
3600	0.441061604
3601	0.4410193873
3602	0.4409889992
3603	0.4409645338
3604	0.440953476
3605	0.440913119
3606	0.4408808586
3607	0.4408734019
3608	0.4408520444
3609	0.4408023851
3610	0.4407730448
3611	0.4407407054
3612	0.4406896853
3613	0.4406659362
3614	0.4406351422
3615	0.4405843793
3616	0.4405335243
3617	0.4405142052
3618	0.440501827
3619	0.4404847421
3620	0.4404465823
3621	0.4404195622
3622	0.4404057013
3623	0.4403811818
3624	0.4403400811
3625	0.4403310773
3626	0.440305246
3627	0.4402595062
3628	0.4402518397
3629	0.4402114983
3630	0.4401855936
3631	0.4401602385
3632	0.4401090149
3633	0.4400922966
3634	0.4400666338
3635	0.4400317301
3636	0.4400069843
3637	0.4399860823
3638	0.4399354588
3639	0.4399151499
3640	0.4398803149
3641	0.4398636014
3642	0.4398289456
3643	0.4398188285
3644	0.4397976361
3645	0.4397766856
3646	0.4397149578
3647	0.4396866223
3648	0.4396580283
3649	0.4396318039
3650	0.4396094903
3651	0.4395724941
3652	0.4395553494
3653	0.4395076084
3654	0.4394795187
3655	0.439453982
3656	0.4394195058
3657	0.4393601567
3658	0.4393287666
3659	0.4393030392
3660	0.4392875087
3661	0.4392566674
3662	0.4392379562
3663	0.4392037827
3664	0.4391973672
3665	0.4391644135
3666	0.4391181011
3667	0.4391061081
3668	0.4390941957
3669	0.4390606882
3670	0.4390345944
3671	0.4390270879
3672	0.4389649891
3673	0.4389581871
3674	0.4389403712
3675	0.4389273576
3676	0.4388820547
3677	0.4388616446
3678	0.4388305007
3679	0.438798586
3680	0.4387826914
3681	0.4387617296
3682	0.438723843
3683	0.4386693996
3684	0.4386252072
3685	0.4386101466
3686	0.4385708519
3687	0.4385506686
3688	0.4385081054
3689	0.4384752509
3690	0.4384312957
3691	0.4384067398
3692	0.4383975958
3693	0.4383867957
3694	0.4383596524
3695	0.4383155226
3696	0.4382950719
3697	0.43823216
3698	0.4382056387
3699	0.4381514347
3700	0.4381217926
3701	0.4380985183
3702	0.4380590077
3703	0.438027062
3704	0.4380076113
3705	0.4379781125
3706	0.4379619257
3707	0.4379497454
3708	0.4379231514
3709	0.4378652097
3710	0.4378427509
3711	0.4378321161
3712	0.4378000242
3713	0.4377508902
3714	0.4377404688
3715	0.4377248068
3716	0.4376614856
3717	0.4376357371
3718	0.4376135041
3719	0.4375949078
3720	0.4375500863
3721	0.4375030898
3722	0.4374511437
3723	0.4374313354
3724	0.4373898513
3725	0.4373416006
3726	0.437327883
3727	0.4372903532
3728	0.4372677713
3729	0.4372411274
3730	0.4372238868
3731	0.4371881883
3732	0.4371477902
3733	0.4371216101
3734	0.4370686568
3735	0.4370130998
3736	0.4369877821
3737	0.4369697558
3738	0.4369413426
3739	0.4369170728
3740	0.4369091075
3741	0.4369004865
3742	0.4368802206
3743	0.4368530021
3744	0.4368402785
3745	0.4368019382
3746	0.4367728517
3747	0.4367447789
3748	0.4367318558
3749	0.4366977392
3750	0.4366717143
3751	0.436642467
3752	0.4366340096
3753	0.4365765463
3754	0.4365449998
3755	0.4365097013
3756	0.4364510078
3757	0.4364394541
3758	0.4364013259
3759	0.4363628761
3760	0.4363517486
3761	0.4363342844
3762	0.4363076048
3763	0.4362897507
3764	0.4362657086
3765	0.4362029563
3766	0.4362008465
3767	0.4361800643
3768	0.4361494506
3769	0.4361418649
3770	0.436116606
3771	0.4360929686
3772	0.4360729171
3773	0.4360612248
3774	0.4360335308
3775	0.4360079218
3776	0.4359918579
3777	0.4359697766
3778	0.435952732
3779	0.4359371935
3780	0.4359194898
3781	0.4358739511
3782	0.4358361374
3783	0.4358081412
3784	0.4357766624
3785	0.4357472322
3786	0.4357171667
3787	0.4356871218
3788	0.4356726198
3789	0.4356605353
3790	0.4356067385
3791	0.43558915
3792	0.4355587226
3793	0.4355337071
3794	0.4355086135
3795	0.4354727717
3796	0.4354468578
3797	0.4354156377
3798	0.4353912853
3799	0.435369744
3800	0.4353433138
3801	0.435323153
3802	0.4352734058
3803	0.4352485109
3804	0.4352067067
3805	0.4351824437
3806	0.435171459
3807	0.4351360353
3808	0.4351249832
3809	0.4351019446
3810	0.4350691321
3811	0.4350568824
3812	0.4350093213
3813	0.4349901049
3814	0.4349774418
3815	0.4349429214
3816	0.4349091198
3817	0.4348872948
3818	0.4348483982
3819	0.4348073378
3820	0.4347960823
3821	0.4347526867
3822	0.4347315522
3823	0.4347019236
3824	0.4346622338
3825	0.4346317462
3826	0.4346042662
3827	0.434583962
3828	0.4345673512
3829	0.4345572926
3830	0.4345388481
3831	0.4345073501
3832	0.4344757691
3833	0.4344592297
3834	0.434445183
3835	0.4344202224
3836	0.4343930581
3837	0.4343677625
3838	0.4343377409
3839	0.434323991
3840	0.4342895142
3841	0.4342746263
3842	0.4342461135
3843	0.4342251864
3844	0.4341711169
3845	0.4341578391
3846	0.4341361572
3847	0.4341264427
3848	0.4341136449
3849	0.434077546
3850	0.4340452807
3851	0.4339925173
3852	0.4339748351
3853	0.4339661072
3854	0.433942955
3855	0.4339291181
3856	0.4339160482
3857	0.4338679828
3858	0.4338335555
3859	0.4337980051
3860	0.4337843716
3861	0.4337467842
3862	0.433737371
3863	0.4337224645
3864	0.4337052593
3865	0.4336813515
3866	0.4336488808
3867	0.4336071251
3868	0.4335640857
3869	0.4334949826
3870	0.4334809823
3871	0.4334616168
3872	0.4334500274
3873	0.4333861547
3874	0.4333457581
3875	0.4333284892
3876	0.4332933535
3877	0.4332646429
3878	0.4332470679
3879	0.4332249136
3880	0.4331785058
3881	0.4331318098
3882	0.43311258
3883	0.4331014244
3884	0.4330818834
3885	0.4330618809
3886	0.4330086628
3887	0.432997004
3888	0.432977759
3889	0.4329514763
3890	0.4329335169
3891	0.4329149486
3892	0.432890135
3893	0.4328640068
3894	0.4328464931
3895	0.4328135174
3896	0.4327669086
3897	0.432735223
3898	0.4327276224
3899	0.4327151228
3900	0.4326919778
3901	0.4326678922
3902	0.4326497545
3903	0.432617744
3904	0.4325912037
3905	0.4325892583
3906	0.432571003
3907	0.4325285081
3908	0.432495439
3909	0.432474712
3910	0.4324278972
3911	0.4323968484
3912	0.4323708093
3913	0.4323313913
3914	0.432306032
3915	0.4322853566
3916	0.43225696
3917	0.4322246525
3918	0.4321547521
3919	0.4321213935
3920	0.4320712783
3921	0.4320374668
3922	0.432029831
3923	0.4319768452
3924	0.4319523191
3925	0.4319489661
3926	0.4319043599
3927	0.431872878
3928	0.431833013
3929	0.4318094366
3930	0.4317778229
3931	0.4317316979
3932	0.4317134042
3933	0.4316942205
3934	0.4316813321
3935	0.4316719575
3936	0.4316673129
3937	0.4316143741
3938	0.4315832853
3939	0.4315615781
3940	0.4315336981
3941	0.4314978891
3942	0.4314661503
3943	0.4314358142
3944	0.4314305407
3945	0.4314081375
3946	0.4313952965
3947	0.4313644951
3948	0.4313338857
3949	0.4313068134
3950	0.4312658606
3951	0.4312137426
3952	0.4311940574
3953	0.4311576161
3954	0.4311203482
3955	0.4310946959
3956	0.4310762883
3957	0.4310466673
3958	0.4310270232
3959	0.4310041111
3960	0.4309900986
3961	0.4309605469
3962	0.4309151625
3963	0.4308768878
3964	0.4308244761
3965	0.4308035473
3966	0.4307979363
3967	0.4307357468
3968	0.4306965014
3969	0.430678433
3970	0.4306532255
3971	0.4306323967
3972	0.4305797014
3973	0.4305662059
3974	0.4305553911
3975	0.4305179716
3976	0.4305086909
3977	0.4304688499
3978	0.4304308698
3979	0.4303860731
3980	0.4303634187
3981	0.4303352225
3982	0.4303124291
3983	0.4302842637
3984	0.4302594088
3985	0.4302484595
3986	0.4302115014
3987	0.4301649214
3988	0.4301472896
3989	0.4301220091
3990	0.4300965764
3991	0.4300511659
3992	0.429975413
3993	0.4299417673
3994	0.4298948814
3995	0.4298769843
3996	0.4298420182
3997	0.429831339
3998	0.4298204183
3999	0.4297981008
4000	0.4297808181
4001	0.4297553987
4002	0.4297372232
4003	0.4297184965
4004	0.4296883646
4005	0.4296607695
4006	0.4296305187
4007	0.4296047349
4008	0.4295920284
4009	0.4295673271
4010	0.4295174151
4011	0.429480119
4012	0.4294587502
4013	0.4294187528
4014	0.4293919154
4015	0.4293796424
4016	0.4293453494
4017	0.4293054823
4018	0.4292667415
4019	0.4292415281
4020	0.4291977484
4021	0.4291504919
4022	0.4291364864
4023	0.4291115352
4024	0.4290869021
4025	0.4290681402
4026	0.429028703
4027	0.4290073433
4028	0.4289755892
4029	0.428946972
4030	0.4289307544
4031	0.4289096145
4032	0.4288559087
4033	0.4288370325
4034	0.4287873613
4035	0.4287666307
4036	0.4287463043
4037	0.4287252096
4038	0.4286875149
4039	0.4286781859
4040	0.4286371904
4041	0.4286148577
4042	0.428598656
4043	0.4285887469
4044	0.428551862
4045	0.4285306458
4046	0.4284964642
4047	0.4284764513
4048	0.4284504506
4049	0.4284059807
4050	0.4283907525
4051	0.4283793978
4052	0.4283229719
4053	0.4282999666
4054	0.4282720609
4055	0.4282437986
4056	0.428195695
4057	0.4281718735
4058	0.4281618368
4059	0.4281364807
4060	0.4280911098
4061	0.4280481404
4062	0.4280422689
4063	0.4280167996
4064	0.427981842
4065	0.4279687476
4066	0.4279395464
4067	0.4278993023
4068	0.4278914991
4069	0.4278877166
4070	0.4278631398
4071	0.4278298095
4072	0.4278146722
4073	0.4277653724
4074	0.427753447
4075	0.4277135582
4076	0.4276976703
4077	0.4276728899
4078	0.4276375079
4079	0.4276030981
4080	0.4275877134
4081	0.4275734735
4082	0.4275550331
4083	0.4275442355
4084	0.4275291073
4085	0.4274847778
4086	0.4274688549
4087	0.4274449708
4088	0.4274289348
4089	0.4273623732
4090	0.4273484124
4091	0.4272838481
4092	0.4272506793
4093	0.4272352115
4094	0.4272184755
4095	0.4272063492
4096	0.4271895361
4097	0.4271483077
4098	0.4271359613
4099	0.4271212416
4100	0.4271098469
4101	0.4270919041
4102	0.4270823092
4103	0.4270456827
4104	0.4269956737
4105	0.4269814269
4106	0.4269648879
4107	0.4269591449
4108	0.4269185955
4109	0.4268978305
4110	0.4268814741
4111	0.4268503612
4112	0.4268193408
4113	0.4268003708
4114	0.4267791899
4115	0.4267668217
4116	0.426744212
4117	0.4267229815
4118	0.4266969437
4119	0.4266551225
4120	0.4266085239
4121	0.4265861327
4122	0.4265746977
4123	0.4265681526
4124	0.4265175903
4125	0.4264984647
4126	0.4264609775
4127	0.4264265473
4128	0.426393228
4129	0.4263440637
4130	0.4263136276
4131	0.4262900764
4132	0.4262593761
4133	0.4262372395
4134	0.4262206195
4135	0.4261804134
4136	0.4261362641
4137	0.4261083162
4138	0.4260608638
4139	0.4260310114
4140	0.4259880493
4141	0.4259690912
4142	0.4259399847
4143	0.4258918369
4144	0.4258601579
4145	0.4258188166
4146	0.4258019982
4147	0.4257634062
4148	0.4257510923
4149	0.4257378196
4150	0.4257210392
4151	0.4256839282
4152	0.4256460637
4153	0.4256331538
4154	0.4256129457
4155	0.4255986843
4156	0.4255643689
4157	0.425556071
4158	0.4255126505
4159	0.425477485
4160	0.4254649586
4161	0.4254281738
4162	0.4254079032
4163	0.4253839124
4164	0.4253732482
4165	0.4253161622
4166	0.4252883921
4167	0.4252542783
4168	0.4252332738
4169	0.4252163834
4170	0.4251894066
4171	0.4251488789
4172	0.4251372607
4173	0.4251064973
4174	0.4250846518
4175	0.4250597163
4176	0.4250261092
4177	0.4249971861
4178	0.42495512
4179	0.4249127963
4180	0.4248967989
4181	0.4248906525
4182	0.4248729509
4183	0.424858548
4184	0.4248316577
4185	0.4248078645
4186	0.4247828945
4187	0.4247521076
4188	0.4247418652
4189	0.4247388207
4190	0.4247075299
4191	0.4246876861
4192	0.4246717062
4193	0.424655361
4194	0.4246171832
4195	0.4245802386
4196	0.42457323
4197	0.4245564472
4198	0.4245120853
4199	0.4245038299
4200	0.4244904233
4201	0.4244614044
4202	0.4244207369
4203	0.4243916474
4204	0.4243789158
4205	0.424363355
4206	0.4243430276
4207	0.4243307007
4208	0.4243034822
4209	0.4242317398
4210	0.4241863819
4211	0.4241571227
4212	0.4241375551
4213	0.4241170566
4214	0.4240830026
4215	0.4240672421
4216	0.4240183358
4217	0.4239954225
4218	0.4239692614
4219	0.4239530943
4220	0.4239219211
4221	0.4239042812
4222	0.4238843072
4223	0.4238712112
4224	0.4238490184
4225	0.423832304
4226	0.4238076388
4227	0.4237663428
4228	0.4237533205
4229	0.4237202519
4230	0.4236923436
4231	0.4236484969
4232	0.4236315006
4233	0.4235900585
4234	0.4235628218
4235	0.4235319829
4236	0.4235113062
4237	0.4234833492
4238	0.4234555917
4239	0.4234327686
4240	0.4234157904
4241	0.4233787709
4242	0.4233649787
4243	0.4233395725
4244	0.4233205785
4245	0.423295964
4246	0.4232614108
4247	0.4232543773
4248	0.4232333113
4249	0.423228793
4250	0.4231729705
4251	0.4231437336
4252	0.4231141748
4253	0.4230777858
4254	0.4230351373
4255	0.4229891985
4256	0.4229574867
4257	0.4229199667
4258	0.4228483256
4259	0.4228225574
4260	0.4227767843
4261	0.4227225211
4262	0.4227086252
4263	0.4226559552
4264	0.4226303052
4265	0.422611
4266	0.4225826459
4267	0.4225415435
4268	0.4225167478
4269	0.4224974135
4270	0.4224492246
4271	0.4223909495
4272	0.4223742927
4273	0.4223246115
4274	0.422295202
4275	0.4222751047
4276	0.4222691238
4277	0.4222538606
4278	0.4222260107
4279	0.4221986914
4280	0.4221757967
4281	0.4221536772
4282	0.4221464276
4283	0.4221346686
4284	0.4221202166
4285	0.4220987126
4286	0.4220687686
4287	0.4220496942
4288	0.4220341767
4289	0.4220017174
4290	0.4219953945
4291	0.4219531272
4292	0.4219326656
4293	0.4219046175
4294	0.4218842345
4295	0.4218630826
4296	0.4218486487
4297	0.4218352633
4298	0.4218086326
4299	0.4217678982
4300	0.4217526596
4301	0.4217448219
4302	0.421710988
4303	0.4217062488
4304	0.4216179143
4305	0.4215723717
4306	0.4215644485
4307	0.4215256977
4308	0.4214911293
4309	0.4214683479
4310	0.4214582729
4311	0.4214468936
4312	0.4214141888
4313	0.4213724492
4314	0.4213501172
4315	0.4213291432
4316	0.4213075581
4317	0.4213031728
4318	0.4212821703
4319	0.4211816154
4320	0.4211681953
4321	0.4211302859
4322	0.421086759
4323	0.4210763263
4324	0.4210496384
4325	0.4210260406
4326	0.4210096337
4327	0.4209920673
4328	0.4209722486
4329	0.4209571422
4330	0.4209248462
4331	0.4208962477
4332	0.4208662497
4333	0.420836272
4334	0.4207981074
4335	0.4207605521
4336	0.4207510061
4337	0.4207367482
4338	0.4206965762
4339	0.4206772444
4340	0.4206581336
4341	0.4206382693
4342	0.4206233379
4343	0.4205752317
4344	0.4205380673
4345	0.4204917949
4346	0.4204676707
