iter	Passed	Remaining
2892	312906	2931892
2893	313042	2932039
2894	313136	2931800
2895	313266	2931900
2896	313364	2931689
2897	313485	2931705
2898	313598	2931638
2899	313697	2931452
2900	313821	2931492
2901	313944	2931517
2902	314047	2931357
2903	314165	2931349
2904	314259	2931106
2905	314377	2931088
2906	314480	2930932
2907	314605	2930983
2908	314704	2930785
2909	314843	2930969
2910	314951	2930856
2911	315050	2930661
2912	315181	2930765
2913	315281	2930580
2914	315392	2930503
2915	315489	2930291
2916	315605	2930249
2917	315708	2930096
2918	315832	2930138
2919	315925	2929885
2920	316041	2929847
2921	316145	2929702
2922	316245	2929519
2923	316365	2929522
2924	316465	2929334
2925	316595	2929429
2926	316706	2929347
2927	316841	2929482
2928	316935	2929244
2929	317060	2929292
2930	317162	2929124
2931	317291	2929213
2932	317395	2929060
2933	317523	2929139
2934	317620	2928923
2935	317740	2928922
2936	317844	2928776
2937	318014	2929236
2938	318178	2929646
2939	318372	2930327
2940	318517	2930553
2941	318679	2930941
2942	318808	2931019
2943	318918	2930934
2944	319057	2931100
2945	319163	2930976
2946	319291	2931046
2947	319394	2930890
2948	319553	2931242
2949	319680	2931305
2950	319786	2931180
2951	319929	2931389
2952	320034	2931246
2953	320181	2931489
2954	320286	2931350
2955	320435	2931614
2956	320549	2931562
2957	320741	2932216
2958	320862	2932217
2959	321006	2932433
2960	321112	2932302
2961	321252	2932489
2962	321355	2932330
2963	321471	2932291
2964	321619	2932538
2965	321738	2932532
2966	321916	2933049
2967	322045	2933131
2968	322177	2933237
2969	322302	2933281
2970	322426	2933313
2971	322544	2933286
2972	322670	2933338
2973	322828	2933680
2974	322943	2933631
2975	323044	2933449
2976	323184	2933633
2977	323306	2933645
2978	323438	2933746
2979	323550	2933668
2980	323705	2933983
2981	323806	2933801
2982	323959	2934098
2983	324065	2933966
2984	324197	2934069
2985	324295	2933864
2986	324423	2933934
2987	324533	2933834
2988	324675	2934032
2989	324778	2933871
2990	324911	2933977
2991	325038	2934035
2992	325160	2934046
2993	325280	2934041
2994	325411	2934132
2995	325503	2933877
2996	325630	2933932
2997	325719	2933644
2998	325863	2933854
2999	325959	2933637
3000	326092	2933749
3001	326196	2933596
3002	326342	2933826
3003	326440	2933619
3004	326568	2933685
3005	326676	2933572
3006	326831	2933871
3007	326934	2933717
3008	327092	2934045
3009	327210	2934025
3010	327328	2933994
3011	327452	2934027
3012	327555	2933866
3013	327672	2933830
3014	327783	2933747
3015	327925	2933930
3016	328052	2933988
3017	328149	2933771
3018	328271	2933787
3019	328377	2933650
3020	328523	2933871
3021	328631	2933757
3022	328779	2933998
3023	328880	2933822
3024	329005	2933862
3025	329097	2933603
3026	329217	2933595
3027	329319	2933425
3028	329436	2933391
3029	329541	2933244
3030	329659	2933220
3031	329775	2933176
3032	329910	2933300
3033	330048	2933446
3034	330164	2933409
3035	330265	2933224
3036	330385	2933216
3037	330501	2933176
3038	330606	2933030
3039	330733	2933085
3040	330831	2932877
3041	330946	2932827
3042	331039	2932581
3043	331155	2932528
3044	331256	2932350
3045	331389	2932456
3046	331485	2932241
3047	331598	2932168
3048	331697	2931971
3049	331830	2932078
3050	331932	2931911
3051	332071	2932064
3052	332177	2931932
3053	332318	2932109
3054	332436	2932082
3055	332531	2931848
3056	332657	2931890
3057	332761	2931741
3058	332891	2931813
3059	333005	2931757
3060	333143	2931900
3061	333249	2931771
3062	333385	2931897
3063	333485	2931710
3064	333622	2931849
3065	333718	2931624
3066	333854	2931761
3067	333960	2931621
3068	334103	2931813
3069	334206	2931652
3070	334436	2932609
3071	334591	2932900
3072	334770	2933409
3073	334920	2933656
3074	335070	2933910
3075	335247	2934400
3076	335362	2934342
3077	335479	2934300
3078	335588	2934195
3079	335717	2934261
3080	335829	2934177
3081	335946	2934135
3082	336100	2934421
3083	336231	2934502
3084	336357	2934541
3085	336454	2934326
3086	336589	2934441
3087	336718	2934510
3088	336821	2934350
3089	336956	2934466
3090	337069	2934389
3091	337196	2934436
3092	337308	2934352
3093	337430	2934361
3094	337601	2934785
3095	337718	2934745
3096	337848	2934824
3097	337951	2934660
3098	338073	2934662
3099	338168	2934428
3100	338294	2934470
3101	338409	2934410
3102	338528	2934388
3103	338627	2934193
3104	338777	2934437
3105	338875	2934228
3106	339065	2934818
3107	339176	2934727
3108	339331	2935016
3109	339433	2934842
3110	339574	2935014
3111	339676	2934838
3112	339829	2935110
3113	339926	2934899
3114	340052	2934930
3115	340158	2934795
3116	340308	2935039
3117	340407	2934837
3118	340528	2934836
3119	340627	2934635
3120	340748	2934625
3121	340852	2934474
3122	340987	2934589
3123	341085	2934380
3124	341207	2934383
3125	341318	2934289
3126	341440	2934295
3127	341534	2934050
3128	341675	2934217
3129	341785	2934117
3130	341922	2934244
3131	342070	2934465
3132	342172	2934294
3133	342312	2934446
3134	342408	2934227
3135	342540	2934316
3136	342644	2934160
3137	342814	2934570
3138	342914	2934384
3139	343046	2934466
3140	343142	2934248
3141	343306	2934600
3142	343408	2934432
3143	343541	2934524
3144	343690	2934757
3145	343816	2934793
3146	343914	2934585
3147	344068	2934856
3148	344173	2934713
3149	344317	2934899
3150	344459	2935065
3151	344562	2934903
3152	344687	2934929
3153	344809	2934922
3154	344988	2935407
3155	345106	2935375
3156	345234	2935425
3157	345342	2935304
3158	345487	2935494
3159	345616	2935551
3160	345721	2935408
3161	345856	2935518
3162	345951	2935279
3163	346079	2935331
3164	346197	2935292
3165	346294	2935078
3166	346432	2935214
3167	346555	2935220
3168	346703	2935434
3169	346824	2935429
3170	346927	2935263
3171	347065	2935396
3172	347169	2935243
3173	347301	2935324
3174	347417	2935263
3175	347582	2935631
3176	347684	2935451
3177	347811	2935491
3178	347909	2935289
3179	348037	2935333
3180	348145	2935214
3181	348317	2935632
3182	348439	2935626
3183	348568	2935685
3184	348684	2935627
3185	348785	2935448
3186	348923	2935574
3187	349047	2935586
3188	349157	2935481
3189	349294	2935607
3190	349415	2935596
3191	349555	2935743
3192	349662	2935612
3193	349795	2935695
3194	349927	2935778
3195	350029	2935600
3196	350156	2935640
3197	350260	2935485
3198	350392	2935566
3199	350493	2935382
3200	350628	2935485
3201	350721	2935242
3202	350851	2935302
3203	350953	2935126
3204	351096	2935294
3205	351196	2935106
3206	351321	2935130
3207	351423	2934952
3208	351563	2935102
3209	351666	2934939
3210	351800	2935033
3211	351898	2934821
3212	352047	2935046
3213	352138	2934781
3214	352276	2934910
3215	352389	2934824
3216	352491	2934651
3217	352620	2934703
3218	352729	2934593
3219	352825	2934366
3220	352945	2934347
3221	353051	2934208
3222	353179	2934248
3223	353307	2934297
3224	353411	2934137
3225	353555	2934314
3226	353663	2934193
3227	353763	2934002
3228	353901	2934127
3229	354034	2934210
3230	354143	2934092
3231	354275	2934173
3232	354379	2934017
3233	354512	2934098
3234	354614	2933926
3235	354755	2934079
3236	354856	2933900
3237	354985	2933945
3238	355087	2933774
3239	355226	2933911
3240	355324	2933698
3241	355455	2933772
3242	355566	2933673
3243	355677	2933568
3244	355773	2933349
3245	355921	2933560
3246	356022	2933379
3247	356154	2933449
3248	356290	2933555
3249	356402	2933465
3250	356497	2933236
3251	356639	2933394
3252	356761	2933382
3253	356883	2933374
3254	357003	2933352
3255	357139	2933459
3256	357242	2933291
3257	357383	2933444
3258	357488	2933289
3259	357630	2933451
3260	357723	2933198
3261	357855	2933275
3262	357968	2933191
3263	358087	2933153
3264	358184	2932947
3265	358346	2933264
3266	358451	2933115
3267	358599	2933313
3268	358716	2933264
3269	358842	2933288
3270	358965	2933287
3271	359098	2933368
3272	359247	2933581
3273	359379	2933653
3274	359501	2933645
3275	359603	2933468
3276	359738	2933563
3277	359841	2933400
3278	359976	2933497
3279	360068	2933238
3280	360197	2933284
3281	360331	2933372
3282	360430	2933174
3283	360559	2933226
3284	360676	2933172
3285	360818	2933322
3286	360917	2933130
3287	361039	2933114
3288	361132	2932873
3289	361272	2933003
3290	361385	2932920
3291	361512	2932950
3292	361633	2932930
3293	361792	2933220
3294	361907	2933150
3295	362004	2932938
3296	362146	2933093
3297	362253	2932955
3298	362386	2933037
3299	362485	2932836
3300	362651	2933178
3301	362752	2932997
3302	362880	2933039
3303	363001	2933020
3304	363177	2933438
3305	363284	2933311
3306	363425	2933445
3307	363522	2933232
3308	363645	2933229
3309	363765	2933204
3310	363888	2933197
3311	364026	2933315
3312	364154	2933347
3313	364266	2933257
3314	364396	2933308
3315	364508	2933216
3316	364654	2933393
3317	364761	2933265
3318	364904	2933416
3319	365008	2933258
3320	365154	2933441
3321	365251	2933223
3322	365378	2933250
3323	365477	2933059
3324	365596	2933019
3325	365696	2932827
3326	365846	2933035
3327	365943	2932828
3328	366072	2932869
3329	366169	2932656
3330	366320	2932875
3331	366418	2932668
3332	366547	2932709
3333	366672	2932717
3334	366771	2932522
3335	366900	2932565
3336	366995	2932332
3337	367139	2932498
3338	367239	2932304
3339	367383	2932465
3340	367483	2932274
3341	367617	2932358
3342	367718	2932181
3343	367857	2932299
3344	367989	2932362
3345	368123	2932443
3346	368216	2932202
3347	368378	2932507
3348	368513	2932593
3349	368613	2932405
3350	368790	2932825
3351	368896	2932682
3352	369039	2932837
3353	369143	2932674
3354	369269	2932693
3355	369382	2932607
3356	369523	2932741
3357	369628	2932589
3358	369766	2932700
3359	369860	2932469
3360	369993	2932536
3361	370088	2932306
3362	370237	2932503
3363	370346	2932386
3364	370496	2932590
3365	370620	2932591
3366	370729	2932477
3367	370865	2932570
3368	370973	2932439
3369	371104	2932493
3370	371202	2932287
3371	371329	2932311
3372	371436	2932182
3373	371584	2932366
3374	371707	2932357
3375	371804	2932143
3376	371932	2932172
3377	372026	2931935
3378	372161	2932021
3379	372266	2931874
3380	372413	2932056
3381	372512	2931857
3382	372649	2931958
3383	372797	2932145
3384	372947	2932349
3385	373047	2932156
3386	373177	2932203
3387	373296	2932165
3388	373461	2932479
3389	373584	2932469
3390	373736	2932687
3391	373852	2932623
3392	373982	2932667
3393	374099	2932613
3394	374211	2932518
3395	374348	2932618
3396	374470	2932596
3397	374574	2932440
3398	374712	2932547
3399	374838	2932558
3400	374990	2932773
3401	375116	2932790
3402	375224	2932663
3403	375384	2932940
3404	375491	2932804
3405	375667	2933210
3406	375773	2933062
3407	375905	2933123
3408	376007	2932945
3409	376146	2933058
3410	376263	2932998
3411	376383	2932969
3412	376489	2932822
3413	376694	2933452
3414	376815	2933420
3415	376914	2933221
3416	377053	2933339
3417	377148	2933103
3418	377284	2933199
3419	377387	2933031
3420	377518	2933078
3421	377620	2932903
3422	377774	2933131
3423	377878	2932974
3424	378010	2933027
3425	378117	2932891
3426	378272	2933131
3427	378379	2932990
3428	378516	2933090
3429	378661	2933247
3430	378772	2933138
3431	378911	2933250
3432	379059	2933431
3433	379188	2933469
3434	379340	2933677
3435	379466	2933684
3436	379602	2933777
3437	379707	2933618
3438	379851	2933769
3439	379952	2933589
3440	380094	2933718
3441	380199	2933564
3442	380336	2933661
3443	380434	2933455
3444	380554	2933416
3445	380654	2933224
3446	380828	2933607
3447	380964	2933693
3448	381087	2933678
3449	381233	2933837
3450	381343	2933725
3451	381488	2933880
3452	381606	2933825
3453	381710	2933664
3454	381835	2933667
3455	381932	2933457
3456	382084	2933660
3457	382197	2933567
3458	382329	2933624
3459	382425	2933402
3460	382577	2933607
3461	382673	2933385
3462	382801	2933410
3463	382915	2933329
3464	383048	2933387
3465	383153	2933235
3466	383318	2933544
3467	383424	2933396
3468	383555	2933444
3469	383656	2933256
3470	383784	2933281
3471	383882	2933077
3472	384019	2933167
3473	384144	2933163
3474	384264	2933128
3475	384362	2932917
3476	384501	2933026
3477	384603	2932852
3478	384727	2932843
3479	384844	2932777
3480	384943	2932584
3481	385078	2932656
3482	385213	2932733
3483	385309	2932507
3484	385444	2932588
3485	385539	2932356
3486	385665	2932364
3487	385768	2932194
3488	385896	2932212
3489	386001	2932064
3490	386126	2932062
3491	386244	2932008
3492	386345	2931826
3493	386481	2931901
3494	386586	2931756
3495	386725	2931858
3496	386828	2931687
3497	386954	2931696
3498	387058	2931531
3499	387191	2931590
3500	387316	2931591
3501	387443	2931602
3502	387575	2931655
3503	387684	2931532
3504	387838	2931752
3505	387939	2931567
3506	388068	2931591
3507	388169	2931412
3508	388311	2931533
3509	388432	2931503
3510	388537	2931349
3511	388684	2931516
3512	388793	2931390
3513	388928	2931465
3514	389029	2931275
3515	389156	2931290
3516	389322	2931598
3517	389432	2931484
3518	389569	2931566
3519	389693	2931555
3520	389813	2931515
3521	389928	2931440
3522	390085	2931675
3523	390201	2931605
3524	390298	2931393
3525	390433	2931463
3526	390531	2931256
3527	390657	2931257
3528	390759	2931087
3529	390884	2931081
3530	390980	2930858
3531	391103	2930842
3532	391207	2930682
3533	391337	2930709
3534	391458	2930678
3535	391578	2930637
3536	391705	2930651
3537	391827	2930624
3538	391986	2930874
3539	392090	2930710
3540	392215	2930706
3541	392337	2930678
3542	392439	2930504
3543	392592	2930707
3544	392703	2930600
3545	392834	2930640
3546	392935	2930457
3547	393060	2930446
3548	393157	2930237
3549	393281	2930221
3550	393374	2929983
3551	393516	2930102
3552	393622	2929955
3553	393757	2930022
3554	393856	2929830
3555	393982	2929831
3556	394083	2929649
3557	394209	2929648
3558	394340	2929683
3559	394464	2929677
3560	394562	2929470
3561	394699	2929553
3562	394803	2929387
3563	394928	2929383
3564	395045	2929323
3565	395149	2929162
3566	395285	2929232
3567	395397	2929133
3568	395519	2929107
3569	395620	2928920
3570	395741	2928885
3571	395841	2928695
3572	396003	2928963
3573	396117	2928872
3574	396244	2928886
3575	396338	2928645
3576	396472	2928707
3577	396577	2928556
3578	396717	2928661
3579	396839	2928629
3580	396939	2928438
3581	397054	2928356
3582	397162	2928228
3583	397291	2928251
3584	397390	2928054
3585	397520	2928081
3586	397621	2927900
3587	397748	2927909
3588	397844	2927684
3589	397965	2927648
3590	398061	2927432
3591	398188	2927439
3592	398284	2927218
3593	398408	2927207
3594	398507	2927009
3595	398629	2926978
3596	398726	2926766
3597	398861	2926828
3598	398971	2926718
3599	399104	2926765
3600	399207	2926600
3601	399333	2926595
3602	399444	2926489
3603	399616	2926824
3604	399715	2926625
3605	399855	2926728
3606	399963	2926600
3607	400116	2926791
3608	400232	2926722
3609	400369	2926800
3610	400484	2926720
3611	400589	2926563
3612	400714	2926555
3613	400813	2926358
3614	400928	2926280
3615	401041	2926185
3616	401139	2925979
3617	401272	2926028
3618	401370	2925820
3619	401487	2925759
3620	401586	2925559
3621	401729	2925685
3622	401837	2925552
3623	401994	2925777
3624	402117	2925748
3625	402220	2925583
3626	402355	2925643
3627	402463	2925513
3628	402573	2925399
3629	402713	2925495
3630	402809	2925280
3631	402947	2925362
3632	403070	2925342
3633	403181	2925227
3634	403314	2925280
3635	403422	2925144
3636	403590	2925445
3637	403688	2925244
3638	403812	2925225
3639	403921	2925103
3640	404056	2925164
3641	404164	2925031
3642	404305	2925141
3643	404405	2924949
3644	404537	2924988
3645	404635	2924785
3646	404778	2924905
3647	404874	2924686
3648	405000	2924685
3649	405094	2924451
3650	405218	2924430
3651	405331	2924334
3652	405509	2924704
3653	405612	2924538
3654	405741	2924555
3655	405837	2924338
3656	405995	2924564
3657	406120	2924558
3658	406243	2924528
3659	406357	2924443
3660	406458	2924259
3661	406578	2924214
3662	406676	2924007
3663	406830	2924205
3664	406950	2924159
3665	407075	2924145
3666	407181	2923997
3667	407348	2924288
3668	407446	2924089
3669	407581	2924149
3670	407744	2924410
3671	407862	2924345
3672	408000	2924427
3673	408109	2924303
3674	408266	2924519
3675	408388	2924485
3676	408498	2924365
3677	408651	2924555
3678	408766	2924478
3679	408923	2924694
3680	409035	2924589
3681	409157	2924550
3682	409264	2924415
3683	409419	2924613
3684	409530	2924500
3685	409687	2924719
3686	409791	2924554
3687	409944	2924746
3688	410049	2924588
3689	410224	2924932
3690	410330	2924788
3691	410522	2925249
3692	410627	2925096
3693	410758	2925123
3694	410877	2925071
3695	410979	2924893
3696	411125	2925030
3697	411232	2924887
3698	411429	2925388
3699	411541	2925280
3700	411706	2925554
3701	411810	2925390
3702	411985	2925732
3703	412093	2925596
3704	412270	2925952
3705	412421	2926119
3706	412530	2925992
3707	412674	2926113
3708	412797	2926088
3709	412972	2926429
3710	413083	2926310
3711	413243	2926548
3712	413350	2926408
3713	413493	2926520
3714	413597	2926355
3715	413750	2926536
3716	413859	2926409
3717	414001	2926517
3718	414140	2926599
3719	414250	2926477
3720	414383	2926523
3721	414512	2926533
3722	414635	2926501
3723	414728	2926261
3724	414852	2926243
3725	414973	2926200
3726	415126	2926379
3727	415232	2926230
3728	415354	2926191
3729	415454	2926002
3730	415601	2926143
3731	415711	2926021
3732	415894	2926409
3733	416007	2926311
3734	416163	2926515
3735	416306	2926622
3736	416413	2926482
3737	416571	2926699
3738	416678	2926558
3739	416832	2926742
3740	416941	2926616
3741	417096	2926808
3742	417207	2926695
3743	417357	2926853
3744	417473	2926770
3745	417570	2926561
3746	417720	2926718
3747	417821	2926532
3748	417965	2926653
3749	418070	2926492
3750	418201	2926517
3751	418311	2926396
3752	418433	2926355
3753	418539	2926208
3754	418677	2926281
3755	418787	2926163
3756	418927	2926246
3757	419032	2926089
3758	419164	2926122
3759	419256	2925874
3760	419393	2925941
3761	419516	2925911
3762	419617	2925727
3763	419765	2925869
3764	419864	2925668
3765	420012	2925815
3766	420143	2925835
3767	420362	2926471
3768	420488	2926459
3769	420630	2926560
3770	420741	2926447
3771	420934	2926901
3772	421056	2926860
3773	421223	2927131
3774	421333	2927013
3775	421466	2927050
3776	421571	2926888
3777	421717	2927019
3778	421849	2927051
3779	421989	2927131
3780	422114	2927112
3781	422256	2927212
3782	422364	2927073
3783	422525	2927305
3784	422661	2927363
3785	422787	2927347
3786	422890	2927181
3787	423034	2927292
3788	423158	2927267
3789	423264	2927116
3790	423417	2927290
3791	423525	2927151
3792	423655	2927164
3793	423759	2926998
3794	423899	2927081
3795	424008	2926953
3796	424202	2927413
3797	424313	2927294
3798	424448	2927340
3799	424555	2927195
3800	424710	2927387
3801	424805	2927156
3802	424941	2927211
3803	425064	2927181
3804	425178	2927081
3805	425341	2927321
3806	425488	2927453
3807	425608	2927402
3808	425755	2927526
3809	425878	2927492
3810	426007	2927500
3811	426106	2927305
3812	426279	2927607
3813	426381	2927432
3814	426529	2927567
3815	426654	2927544
3816	426808	2927723
3817	426904	2927505
3818	427049	2927617
3819	427156	2927476
3820	427300	2927582
3821	427425	2927561
3822	427561	2927619
3823	427667	2927466
3824	427798	2927485
3825	427896	2927275
3826	428049	2927444
3827	428166	2927373
3828	428307	2927459
3829	428420	2927354
3830	428519	2927156
3831	428657	2927218
3832	428750	2926982
3833	428875	2926958
3834	428975	2926763
3835	429122	2926894
3836	429224	2926711
3837	429349	2926694
3838	429468	2926628
3839	429573	2926468
3840	429674	2926281
3841	429785	2926167
3842	429901	2926080
3843	430063	2926312
3844	430160	2926099
3845	430285	2926075
3846	430392	2925927
3847	430518	2925912
3848	430612	2925678
3849	430739	2925675
3850	430839	2925481
3851	430969	2925493
3852	431060	2925234
3853	431183	2925200
3854	431279	2924983
3855	431404	2924957
3856	431501	2924746
3857	431633	2924768
3858	431736	2924598
3859	431860	2924571
3860	431952	2924325
3861	432077	2924300
3862	432185	2924159
3863	432311	2924146
3864	432409	2923941
3865	432544	2923983
3866	432649	2923826
3867	432792	2923921
3868	432925	2923953
3869	433031	2923804
3870	433161	2923815
3871	433270	2923682
3872	433398	2923675
3873	433490	2923429
3874	433629	2923499
3875	433754	2923478
3876	433871	2923398
3877	434042	2923689
3878	434142	2923493
3879	434271	2923500
3880	434401	2923510
3881	434508	2923360
3882	434645	2923419
3883	434743	2923214
3884	434870	2923205
3885	434975	2923042
3886	435074	2922842
3887	435194	2922790
3888	435307	2922680
3889	435405	2922475
3890	435596	2922896
3891	435710	2922794
3892	435895	2923175
3893	436024	2923175
3894	436135	2923057
3895	436269	2923096
3896	436409	2923168
3897	436516	2923023
3898	436637	2922971
3899	436731	2922742
3900	436877	2922858
3901	437017	2922931
3902	437126	2922800
3903	437254	2922798
3904	437360	2922646
3905	437453	2922401
3906	437577	2922370
3907	437685	2922232
3908	437814	2922234
3909	437908	2922006
3910	438039	2922021
3911	438143	2921851
3912	438273	2921862
3913	438369	2921640
3914	438511	2921731
3915	438616	2921570
3916	438757	2921649
3917	438880	2921614
3918	438997	2921536
3919	439103	2921381
3920	439255	2921533
3921	439383	2921527
3922	439483	2921341
3923	439614	2921352
3924	439745	2921367
3925	439863	2921291
3926	439966	2921121
3927	440089	2921084
3928	440200	2920966
3929	440383	2921319
3930	440513	2921332
3931	440654	2921407
3932	440795	2921488
3933	440938	2921582
3934	441064	2921560
3935	441177	2921457
3936	441323	2921565
3937	441427	2921400
3938	441559	2921419
3939	441683	2921387
3940	441782	2921191
3941	441913	2921204
3942	442014	2921018
3943	442140	2920996
3944	442238	2920791
3945	442375	2920846
3946	442477	2920666
3947	442591	2920566
3948	442715	2920534
3949	442826	2920412
3950	442923	2920203
3951	443051	2920193
3952	443181	2920201
3953	443291	2920071
3954	443390	2919874
3955	443511	2919821
3956	443604	2919583
3957	443735	2919595
3958	443847	2919485
3959	443958	2919360
3960	444095	2919417
3961	444212	2919334
3962	444336	2919299
3963	444439	2919131
3964	444569	2919137
3965	444692	2919094
3966	444797	2918933
3967	444962	2919166
3968	445067	2919009
3969	445215	2919131
3970	445312	2918921
3971	445431	2918852
3972	445522	2918600
3973	445649	2918592
3974	445764	2918492
3975	445858	2918265
3976	445976	2918191
3977	446073	2917981
3978	446202	2917980
3979	446310	2917840
3980	446430	2917777
3981	446525	2917553
3982	446647	2917507
3983	446747	2917313
3984	446865	2917242
3985	446964	2917041
3986	447088	2917010
3987	447181	2916769
3988	447309	2916765
3989	447420	2916645
3990	447517	2916429
3991	447644	2916419
3992	447756	2916301
3993	447855	2916107
3994	447991	2916150
3995	448157	2916391
3996	448315	2916573
3997	448476	2916782
3998	448601	2916749
3999	448718	2916671
4000	448849	2916677
4001	448964	2916585
4002	449097	2916606
4003	449215	2916532
4004	449348	2916556
4005	449448	2916363
4006	449581	2916389
4007	449725	2916486
4008	449826	2916301
4009	449975	2916423
4010	450074	2916228
4011	450200	2916207
4012	450296	2915986
4013	450413	2915908
4014	450512	2915707
4015	450632	2915648
4016	450732	2915453
4017	450852	2915394
4018	450969	2915313
4019	451074	2915150
4020	451236	2915365
4021	451331	2915137
4022	451453	2915087
4023	451551	2914885
4024	451668	2914807
4025	451764	2914590
4026	451945	2914918
4027	452053	2914777
4028	452189	2914820
4029	452288	2914621
4030	452418	2914628
4031	452514	2914409
4032	452651	2914458
4033	452746	2914233
4034	452884	2914287
4035	452981	2914077
4036	453120	2914138
4037	453223	2913964
4038	453358	2914000
4039	453450	2913758
4040	453568	2913678
4041	453700	2913694
4042	453805	2913536
4043	453929	2913503
4044	454033	2913331
4045	454152	2913267
4046	454267	2913169
4047	454436	2913420
4048	454581	2913517
4049	454679	2913319
4050	454824	2913417
4051	454916	2913170
4052	455034	2913097
4053	455143	2912964
4054	455238	2912741
4055	455387	2912862
4056	455488	2912675
4057	455618	2912677
4058	455710	2912438
4059	455839	2912432
4060	455934	2912210
4061	456046	2912094
4062	456164	2912017
4063	456263	2911822
4064	456394	2911831
4065	456492	2911624
4066	456619	2911608
4067	456720	2911423
4068	456837	2911345
4069	456929	2911100
4070	457056	2911082
4071	457171	2910985
4072	457268	2910780
4073	457401	2910800
4074	457542	2910871
4075	457647	2910711
4076	457800	2910853
4077	457927	2910836
4078	458024	2910628
4079	458173	2910747
4080	458261	2910485
4081	458405	2910572
4082	458522	2910491
4083	458622	2910299
4084	458736	2910197
4085	458834	2909992
4086	458953	2909923
4087	459089	2909961
4088	459192	2909788
4089	459291	2909592
4090	459407	2909507
4091	459537	2909503
4092	459647	2909379
4093	459744	2909167
4094	459868	2909130
4095	459965	2908925
4096	460086	2908866
4097	460180	2908638
4098	460298	2908559
4099	460394	2908343
4100	460532	2908396
4101	460645	2908285
4102	460740	2908066
4103	460866	2908041
4104	460965	2907841
4105	461114	2907960
4106	461214	2907770
4107	461334	2907707
4108	461427	2907478
4109	461557	2907476
4110	461655	2907272
4111	461779	2907234
4112	461871	2906991
4113	462008	2907038
4114	462138	2907038
4115	462274	2907072
4116	462373	2906877
4117	462502	2906872
4118	462625	2906822
4119	462766	2906895
4120	462876	2906764
4121	463033	2906933
4122	463148	2906840
4123	463286	2906885
4124	463478	2907271
4125	463671	2907666
4126	463803	2907679
4127	464076	2908574
4128	464222	2908668
4129	464334	2908558
4130	464486	2908691
4131	464612	2908660
4132	464766	2908812
4133	464892	2908782
4134	465095	2909236
4135	465212	2909153
4136	465308	2908934
4137	465434	2908906
4138	465538	2908745
4139	465676	2908790
4140	465775	2908593
4141	465895	2908529
4142	466012	2908445
4143	466132	2908379
4144	466243	2908255
4145	466358	2908157
4146	466471	2908054
4147	466571	2907858
4148	466717	2907954
4149	466810	2907725
4150	466933	2907678
4151	467028	2907455
4152	467155	2907433
4153	467274	2907362
4154	467405	2907365
4155	467504	2907164
4156	467631	2907142
4157	467727	2906931
4158	467861	2906947
4159	467964	2906778
4160	468087	2906734
4161	468196	2906600
4162	468332	2906628
4163	468434	2906450
4164	468546	2906336
4165	468672	2906310
4166	468769	2906103
4167	468901	2906109
4168	469026	2906072
4169	469127	2905890
4170	469291	2906097
4171	469406	2906001
4172	469563	2906162
4173	469664	2905980
4174	469805	2906040
4175	469914	2905909
4176	470081	2906132
4177	470187	2905980
4178	470344	2906140
4179	470474	2906137
4180	470584	2906009
4181	470757	2906269
4182	470854	2906059
4183	470981	2906037
4184	471081	2905849
4185	471244	2906042
4186	471365	2905985
4187	471473	2905845
4188	471609	2905878
4189	471704	2905652
4190	471829	2905615
4191	471930	2905433
4192	472063	2905446
4193	472175	2905334
4194	472323	2905434
4195	472447	2905394
4196	472544	2905183
4197	472677	2905199
4198	472792	2905100
4199	472900	2904961
4200	473030	2904952
4201	473157	2904928
4202	473293	2904963
4203	473433	2905015
4204	473587	2905157
4205	473748	2905342
4206	473864	2905251
4207	474033	2905480
4208	474142	2905349
4209	474309	2905570
4210	474422	2905455
4211	474553	2905457
4212	474675	2905403
4213	474786	2905278
4214	474903	2905189
4215	475012	2905054
4216	475124	2904942
4217	475218	2904715
4218	475340	2904655
4219	475431	2904410
4220	475559	2904391
4221	475650	2904151
4222	475782	2904156
4223	475878	2903940
4224	475997	2903867
4225	476102	2903704
4226	476222	2903639
4227	476318	2903422
4228	476432	2903319
4229	476525	2903087
4230	476646	2903024
4231	476747	2902841
4232	476861	2902736
4233	476953	2902496
4234	477075	2902441
4235	477173	2902242
4236	477296	2902194
4237	477415	2902117
4238	477541	2902086
4239	477660	2902013
4240	477758	2901814
4241	477915	2901969
4242	478035	2901901
4243	478174	2901946
4244	478297	2901896
4245	478422	2901859
4246	478521	2901662
4247	478673	2901790
4248	478774	2901606
4249	478897	2901553
4250	479005	2901417
4251	479130	2901378
4252	479230	2901183
4253	479400	2901422
4254	479531	2901416
4255	479637	2901268
4256	479781	2901340
4257	479892	2901220
4258	480021	2901204
4259	480118	2900999
4260	480244	2900967
4261	480362	2900885
4262	480459	2900679
4263	480586	2900648
4264	480700	2900543
4265	480862	2900729
4266	480993	2900730
4267	481133	2900780
4268	481247	2900675
4269	481418	2900914
4270	481546	2900892
4271	481670	2900847
4272	481819	2900954
4273	481941	2900895
4274	482113	2901140
4275	482236	2901088
4276	482426	2901438
4277	482533	2901291
4278	482687	2901424
4279	482808	2901362
4280	482969	2901541
4281	483090	2901479
4282	483249	2901640
4283	483355	2901484
4284	483521	2901690
4285	483629	2901553
4286	483774	2901633
4287	483889	2901532
4288	483998	2901392
4289	484144	2901483
